dataset;data_variant;n_estimators;max_depth;max_features;class_weight;auc_train;auc_test;f1_train;f1_test;accuracy_train;accuracy_test;precision_train;precision_test;recall_train;recall_test;TN_train;TN_test;FN_train;FN_test;FP_train;FP_test;TP_train;TP_test
3;_woe_scaled;100;8;0.85;45;0.8327783616823289;0.7387757985003885;0.12227538543328016;0.0975954738330976;0.8229219336550985;0.824040450471156;0.8429319371727748;0.6509433962264151;0.06591876842450049;0.052752293577981654;52903.0;17720.0;11407.0;3717.0;150.0;111.0;805.0;207.0
3;_woe_scaled;100;8;0.85;50;0.8315376843675228;0.7478846161180795;0.11508969398522688;0.0947002606429192;0.8072626982302918;0.8084118593426799;0.856544502617801;0.6855345911949685;0.06168929110105581;0.05086327578161456;51868.0;17369.0;12442.0;4068.0;137.0;100.0;818.0;218.0
3;_woe_scaled;100;8;0.85;55;0.8295062935503016;0.753013217316912;0.10996472076149903;0.09253547193090685;0.795127556883475;0.7971500804412779;0.8649214659685864;0.7075471698113207;0.05871481376172875;0.04950495049504951;51068.0;17117.0;13242.0;4320.0;129.0;93.0;826.0;225.0
3;_woe_scaled;300;5;0.65;20;0.6178777778772813;0.5842224385452414;0.16116751269035534;0.12389380530973453;0.9594882402512832;0.9590438979544932;0.26596858638743454;0.19811320754716982;0.11561219845243514;0.09012875536480687;62367.0;20801.0;1943.0;636.0;701.0;255.0;254.0;63.0
3;_woe_scaled;300;5;0.65;25;0.7059346050421673;0.6684888115915497;0.13817227809357235;0.12129502963976288;0.9094001378993335;0.9114226614571362;0.4963350785340314;0.41823899371069184;0.08025736539112767;0.07093333333333333;58878.0;19695.0;5432.0;1742.0;481.0;185.0;474.0;133.0
3;_woe_scaled;300;5;0.65;30;0.7540172316519868;0.7185756097360614;0.11367770098217533;0.10269220094365805;0.8506703439822263;0.8513904849459895;0.6544502617801047;0.5817610062893082;0.062244796335026394;0.0563165905631659;54894.0;18337.0;9416.0;3100.0;330.0;133.0;625.0;185.0
3;_woe_scaled;300;5;0.65;35;0.7716235414032652;0.7429247850143305;0.10103196940174641;0.09421087387189082;0.8091320003064429;0.8108480809009423;0.7329842931937173;0.6729559748427673;0.05425515423965277;0.0506508875739645;52108.0;17426.0;12202.0;4011.0;255.0;104.0;700.0;214.0
3;_woe_scaled;300;5;0.65;40;0.7781201330922455;0.7563732898183737;0.09479099678456593;0.09089112823552657;0.7843254424270283;0.7885083888761204;0.7717277486910995;0.7232704402515723;0.05049674546077424;0.048492515285684164;50452.0;16924.0;13858.0;4513.0;218.0;88.0;737.0;230.0
3;_woe_scaled;300;5;0.65;45;0.7775509007824501;0.7660514956360353;0.08984212094131665;0.08853118712273642;0.7659235424806558;0.7709492070788324;0.7895287958115184;0.7610062893081762;0.0476310802274163;0.04699941736259468;49234.0;16530.0;15076.0;4907.0;201.0;76.0;754.0;242.0
3;_woe_scaled;300;5;0.65;50;0.780526995793445;0.7647974920221108;0.08779321339102711;0.08557457212713936;0.7545085420976021;0.7593196966214664;0.8073298429319372;0.7704402515723271;0.046420615329038475;0.045303254437869825;48472.0;16274.0;15838.0;5163.0;184.0;73.0;771.0;245.0
3;_woe_scaled;300;5;0.65;55;0.7863592660224811;0.7669680324062054;0.08679927667269438;0.08368200836820083;0.744656400827396;0.7483337163870375;0.8293193717277487;0.7861635220125787;0.04579622990632589;0.044193035177656;47808.0;16030.0;16502.0;5407.0;163.0;68.0;792.0;250.0
3;_woe_scaled;300;5;0.75;20;0.6162448985240829;0.5843857076593898;0.15901171998732974;0.12475247524752475;0.9593196966214663;0.9593656630659618;0.2628272251308901;0.19811320754716982;0.11398728428701181;0.09104046242774566;62359.0;20808.0;1951.0;629.0;704.0;255.0;251.0;63.0
3;_woe_scaled;300;5;0.75;25;0.7100688256571368;0.6704439335622328;0.136986301369863;0.12021371326803207;0.9063663525626293;0.9091703056768559;0.5078534031413613;0.42452830188679247;0.07917074763303951;0.0700207468879668;58669.0;19644.0;5641.0;1793.0;470.0;183.0;485.0;135.0
3;_woe_scaled;300;5;0.75;30;0.7572679291488138;0.723717926714025;0.11031629750926485;0.10071183759557079;0.8418294644909217;0.8432084578257871;0.6701570680628273;0.60062893081761;0.06010518407212622;0.05496402877697842;54302.0;18153.0;10008.0;3284.0;315.0;127.0;640.0;191.0
3;_woe_scaled;300;5;0.75;35;0.7684851516826627;0.7452723102917046;0.09784353409170214;0.09245122985581;0.8019305906688118;0.8032636175591817;0.7340314136125654;0.6855345911949685;0.05241513384178256;0.049567985447930875;51637.0;17257.0;12673.0;4180.0;254.0;100.0;701.0;218.0
3;_woe_scaled;300;5;0.75;40;0.7792582313580897;0.7538076323103269;0.09369097091046467;0.08895764842390251;0.7794529993105034;0.7834520799816134;0.7790575916230367;0.7232704402515723;0.04984256716017954;0.04739336492890995;50127.0;16814.0;14183.0;4623.0;211.0;88.0;744.0;230.0
3;_woe_scaled;300;5;0.75;45;0.7797281818026396;0.7656549849302461;0.08986107005616316;0.08825674690007294;0.7641155289971654;0.7701677775224086;0.7958115183246073;0.7610062893081762;0.047619047619047616;0.04684475416182733;49110.0;16513.0;15200.0;4924.0;195.0;76.0;760.0;242.0
3;_woe_scaled;300;5;0.75;50;0.779516103689508;0.7634584065697262;0.08782663388415576;0.08538932633420823;0.755565770320999;0.759733394621926;0.8041884816753927;0.7672955974842768;0.04644973992984154;0.04521030201964054;48544.0;16284.0;15766.0;5153.0;187.0;74.0;768.0;244.0
3;_woe_scaled;300;5;0.75;55;0.7854312512771499;0.7667018582753677;0.08709588284056369;0.08415005069280161;0.7468934344595112;0.750861870834291;0.8251308900523561;0.7830188679245284;0.04597432905484247;0.04446428571428571;47958.0;16086.0;16352.0;5351.0;167.0;69.0;788.0;249.0
3;_woe_scaled;300;5;0.85;20;0.615221102627082;0.5845723009327023;0.157994923857868;0.12574850299401197;0.9593350187696315;0.959733394621926;0.2607329842931937;0.19811320754716982;0.1133363677742376;0.09210526315789473;62362.0;20816.0;1948.0;621.0;706.0;255.0;249.0;63.0
3;_woe_scaled;300;5;0.85;25;0.7100767633216398;0.676229718616757;0.1339739190116678;0.11965811965811965;0.903332567225925;0.9053091243392324;0.5109947643979058;0.44025157232704404;0.07709320695102685;0.06923837784371908;58468.0;19555.0;5842.0;1882.0;467.0;178.0;488.0;140.0
3;_woe_scaled;300;5;0.85;30;0.7581133921833136;0.7314684421192653;0.10632043116119551;0.09930139720558882;0.8323144104803494;0.834061135371179;0.6816753926701571;0.6257861635220126;0.05765654060756355;0.05392953929539295;53670.0;17946.0;10640.0;3491.0;304.0;119.0;651.0;199.0
3;_woe_scaled;300;5;0.85;35;0.7693097732595958;0.7436492275302533;0.09570022914139371;0.09023485784919655;0.794407415919712;0.7970121811077913;0.743455497382199;0.6886792452830188;0.05114168407404739;0.04828042328042328;51137.0;17120.0;13173.0;4317.0;245.0;99.0;710.0;219.0
3;_woe_scaled;300;5;0.85;40;0.7774986343146457;0.7605359921114465;0.09184364419821485;0.08917438125826564;0.7739523481192063;0.7783957710871064;0.7811518324607329;0.7421383647798742;0.04879005886200131;0.04743718592964824;49766.0;16698.0;14544.0;4739.0;209.0;82.0;746.0;236.0
3;_woe_scaled;300;5;0.85;45;0.7782767696717715;0.7654683916569337;0.08936044798113763;0.08812818645302256;0.7632881329962461;0.7698000459664445;0.793717277486911;0.7610062893081762;0.047345409119300436;0.0467723231542327;49058.0;16505.0;15252.0;4932.0;197.0;76.0;758.0;242.0
3;_woe_scaled;300;5;0.85;50;0.7808613139399231;0.764867464499603;0.08800867530392101;0.08561943036868774;0.7551673944687045;0.7594575959549529;0.8073298429319372;0.7704402515723271;0.04654110829409634;0.045328399629972246;48515.0;16277.0;15795.0;5160.0;184.0;73.0;771.0;245.0
3;_woe_scaled;300;5;0.85;55;0.7827097314138568;0.7658292560062644;0.0867202661491544;0.08425343978257177;0.7476288975714395;0.752194897724661;0.818848167539267;0.779874213836478;0.04578454332552693;0.044532231998563473;48012.0;16116.0;16298.0;5321.0;173.0;70.0;782.0;248.0
3;_woe_scaled;300;6;0.65;20;0.653830065593603;0.6080364783981612;0.1829846582984658;0.13805004314063848;0.955121428024209;0.9540795219489773;0.34345549738219894;0.25157232704402516;0.1247148288973384;0.09512485136741974;62008.0;20676.0;2302.0;761.0;627.0;238.0;328.0;80.0
3;_woe_scaled;300;6;0.65;25;0.7278382849434308;0.6612939686071487;0.15682656826568267;0.12147297943567671;0.9159733394621926;0.915559641461733;0.5340314136125655;0.39937106918238996;0.09190845197332853;0.07163000564015792;59271.0;19791.0;5039.0;1646.0;445.0;191.0;510.0;127.0
3;_woe_scaled;300;6;0.65;30;0.7652287146438106;0.7040638019905043;0.12870171124090582;0.10628321350422007;0.869715774151536;0.8685819351873133;0.6575916230366492;0.5345911949685535;0.07133121308496138;0.05900728913571676;56134.0;18726.0;8176.0;2711.0;327.0;148.0;628.0;170.0
3;_woe_scaled;300;6;0.65;35;0.7811010721138856;0.7411082144167946;0.11077702168064567;0.09995171414775472;0.8278096989197885;0.8286370949207079;0.7329842931937173;0.6509433962264151;0.05991611743559017;0.054131799163179915;53327.0;17820.0;10983.0;3617.0;255.0;111.0;700.0;207.0
3;_woe_scaled;300;6;0.65;40;0.7908194193537357;0.7523079915610552;0.10336922542549495;0.0947098976109215;0.8022370336321152;0.8049184095610205;0.7790575916230367;0.6981132075471698;0.055357142857142855;0.05080091533180778;51614.0;17289.0;12696.0;4148.0;211.0;96.0;744.0;222.0
3;_woe_scaled;300;6;0.65;45;0.7932360514881696;0.7622660872886853;0.09798160449667857;0.09208972845336481;0.7836206236114304;0.7879108250976787;0.8031413612565445;0.7358490566037735;0.05217332154275219;0.0491183879093199;50376.0;16907.0;13934.0;4530.0;188.0;84.0;767.0;234.0
3;_woe_scaled;300;6;0.65;50;0.7926587186899842;0.763363716351233;0.09440601868705253;0.08889715454714525;0.7713016164866314;0.774810388416456;0.8146596858638744;0.7515723270440252;0.050106266503510015;0.04724253805099822;49561.0;16617.0;14749.0;4820.0;177.0;79.0;778.0;239.0
3;_woe_scaled;300;6;0.65;55;0.7979933991196113;0.766443898942726;0.09273982937728512;0.08734562376946482;0.7604688577338543;0.7656170995173524;0.8366492146596859;0.7672955974842768;0.04909068567215532;0.04630859745682293;48833.0;16412.0;15477.0;5025.0;156.0;74.0;799.0;244.0
3;_woe_scaled;300;6;0.75;20;0.6473114519738732;0.6048685001509468;0.1782178217821782;0.13471502590673576;0.9554891595801731;0.9539416226154906;0.3298429319371728;0.24528301886792453;0.12209302325581395;0.09285714285714286;62045.0;20675.0;2265.0;762.0;640.0;240.0;315.0;78.0
3;_woe_scaled;300;6;0.75;25;0.7317988131766859;0.6665803379391947;0.1557352500748727;0.1225444340505145;0.913613728644756;0.9137669501264077;0.5445026178010471;0.4119496855345912;0.09086143630962781;0.07197802197802197;59107.0;19748.0;5203.0;1689.0;435.0;187.0;520.0;131.0
3;_woe_scaled;300;6;0.75;30;0.7649542749818655;0.7060985048187126;0.12490134175217049;0.1043111245100995;0.8640925457749177;0.8634336934038153;0.6628272251308901;0.5440251572327044;0.0689467378281233;0.057685895298432814;55762.0;18611.0;8548.0;2826.0;322.0;145.0;633.0;173.0
3;_woe_scaled;300;6;0.75;35;0.7834728869733563;0.733732279140016;0.10951498300895891;0.09593228309428639;0.8233356316555581;0.8232590209147322;0.7424083769633508;0.6415094339622641;0.059117818727591094;0.05184243964421855;53026.0;17706.0;11284.0;3731.0;246.0;114.0;709.0;204.0
3;_woe_scaled;300;6;0.75;40;0.7885387451651483;0.7485198693964441;0.10164158686730508;0.09242994562944376;0.798758905998621;0.8005056308894507;0.7780104712041885;0.6949685534591195;0.05437248444932309;0.049507168458781364;51388.0;17194.0;12922.0;4243.0;212.0;97.0;743.0;221.0
3;_woe_scaled;300;6;0.75;45;0.7909165030965033;0.7614360259388121;0.09643711444038777;0.09062861550327805;0.7800658852371103;0.7832222477591358;0.8020942408376963;0.7389937106918238;0.0513026588975956;0.048274445357436316;50145.0;16804.0;14165.0;4633.0;189.0;83.0;766.0;235.0
3;_woe_scaled;300;6;0.75;50;0.7921249005756639;0.7643529394161568;0.09374811962211926;0.08883953359244864;0.7692331264843331;0.7737071937485636;0.8157068062827225;0.7547169811320755;0.049731869254341164;0.0471976401179941;49425.0;16592.0;14885.0;4845.0;176.0;78.0;779.0;240.0
3;_woe_scaled;300;6;0.75;55;0.7984547606041091;0.7659540916002808;0.09280742459396751;0.08701854493580598;0.7603616026966981;0.7646518041829464;0.837696335078534;0.7672955974842768;0.04912496162112373;0.04612476370510397;48825.0;16391.0;15485.0;5046.0;155.0;74.0;800.0;244.0
3;_woe_scaled;300;6;0.85;20;0.6491724475930966;0.6047052310367984;0.17876155785934433;0.13390557939914163;0.9550907837278787;0.9536198575040221;0.33403141361256544;0.24528301886792453;0.12203519510328997;0.09208972845336481;62015.0;20668.0;2295.0;769.0;636.0;240.0;319.0;78.0
3;_woe_scaled;300;6;0.85;25;0.7371331679585384;0.672062908924586;0.15248681772837394;0.12115812917594654;0.9088791848617176;0.9093082050103425;0.5602094240837696;0.4276729559748428;0.08825470141867371;0.07057602490918526;58783.0;19646.0;5527.0;1791.0;420.0;182.0;535.0;136.0
3;_woe_scaled;300;6;0.85;30;0.7666341290265329;0.7187896345676361;0.12187944945420029;0.10587214347700319;0.8582548073239868;0.8579177200643531;0.6722513089005235;0.5754716981132075;0.06701461377870564;0.05829882128066263;55372.0;18481.0;8938.0;2956.0;313.0;135.0;642.0;183.0
3;_woe_scaled;300;6;0.85;35;0.7832970371751358;0.7384918011913217;0.10647631794185441;0.09519471646549761;0.815873745499119;0.8173753160193059;0.749738219895288;0.6572327044025157;0.05730750760364975;0.05131352811195679;52532.0;17573.0;11778.0;3864.0;239.0;109.0;716.0;209.0
3;_woe_scaled;300;6;0.85;40;0.7885779450160015;0.7508577862937852;0.09970049916805325;0.09167178227951708;0.7927373017697081;0.7959549528843944;0.7842931937172775;0.7044025157232704;0.05323383084577114;0.049026045086452176;50989.0;17092.0;13321.0;4345.0;206.0;94.0;749.0;224.0
3;_woe_scaled;300;6;0.85;45;0.7901105655606311;0.7601298730256246;0.09552870843193423;0.08966043494849295;0.7774611200490309;0.7806481268673868;0.8031413612565445;0.7389937106918238;0.05078461232867642;0.04772542648253453;49974.0;16748.0;14336.0;4689.0;188.0;83.0;767.0;235.0
3;_woe_scaled;300;6;0.85;50;0.7929596172336059;0.7615677560956003;0.09329758713136728;0.08764209754308763;0.7668122270742358;0.771270972190301;0.8198952879581152;0.7515723270440252;0.04946304485154769;0.046534267912772584;49263.0;16540.0;15047.0;4897.0;172.0;79.0;783.0;239.0
3;_woe_scaled;300;6;0.85;55;0.7955519363423731;0.7631689082797244;0.09181084198385235;0.08588089768510336;0.7587068106948595;0.762215582624684;0.8335078534031414;0.7641509433962265;0.04858101922490082;0.0454970979217375;48721.0;16339.0;15589.0;5098.0;159.0;75.0;796.0;243.0
3;_woe_scaled;300;7;0.65;20;0.6737382573447821;0.6035060905393983;0.20546017450042217;0.13414634146341464;0.9567455757297173;0.9543093541714548;0.38219895287958117;0.24213836477987422;0.14049268668206313;0.0927710843373494;62077.0;20684.0;2233.0;753.0;590.0;241.0;365.0;77.0
3;_woe_scaled;300;7;0.65;25;0.7444099303032352;0.6507390531212859;0.19246249542627147;0.12953657174762703;0.9323680379989274;0.9283383130314871;0.5507853403141362;0.36477987421383645;0.116603857237863;0.07875084860828242;60325.0;20080.0;3985.0;1357.0;429.0;202.0;526.0;116.0
3;_woe_scaled;300;7;0.65;30;0.7800247248072776;0.6810276741881947;0.15039546688702632;0.10836363636363637;0.8897264996552516;0.8872902780969892;0.6670157068062827;0.46855345911949686;0.08475252794039383;0.06126644736842105;57431.0;19154.0;6879.0;2283.0;318.0;169.0;637.0;149.0
3;_woe_scaled;300;7;0.65;35;0.7980996824120079;0.717996613156058;0.13128205128205128;0.10484101976511029;0.8572435455450854;0.8563548609515054;0.7371727748691099;0.5754716981132075;0.07205731832139202;0.05767412543334384;55244.0;18447.0;9066.0;2990.0;251.0;135.0;704.0;183.0
3;_woe_scaled;300;7;0.65;40;0.8088782166876574;0.7417146425550605;0.11918535541643553;0.10058309037900877;0.8296943231441049;0.8298322224775914;0.787434554973822;0.6509433962264151;0.0644718792866941;0.054502369668246446;53398.0;17846.0;10912.0;3591.0;203.0;111.0;752.0;207.0
3;_woe_scaled;300;7;0.65;45;0.8115178361356681;0.7493773623045794;0.1110952244781241;0.0960352422907489;0.809484409714242;0.8113537117903931;0.8136125654450261;0.6855345911949685;0.05961789304074273;0.05163429654192326;52054.0;17433.0;12256.0;4004.0;178.0;100.0;777.0;218.0
3;_woe_scaled;300;7;0.65;50;0.8149372598856488;0.7610614458103503;0.10687227623198121;0.09465020576131686;0.7958936642917337;0.7977476442197196;0.8345549738219895;0.7232704402515723;0.057091690544412606;0.05063848524878908;51147.0;17125.0;13163.0;4312.0;158.0;88.0;797.0;230.0
3;_woe_scaled;300;7;0.65;55;0.8166227313544261;0.7634748361661184;0.10264817150063052;0.09134894522934005;0.7819351873132613;0.7841875430935417;0.8523560209424084;0.7421383647798742;0.05461254612546126;0.04866982883068674;50219.0;16824.0;14091.0;4613.0;141.0;82.0;814.0;236.0
3;_woe_scaled;300;7;0.75;20;0.6769911122581149;0.60637085471748;0.2059230556324384;0.1359724612736661;0.9560407569141194;0.9538496897264996;0.38952879581151834;0.24842767295597484;0.1399548532731377;0.09360189573459715;62024.0;20672.0;2286.0;765.0;583.0;239.0;372.0;79.0
3;_woe_scaled;300;7;0.75;25;0.7546973470289933;0.6565481623349743;0.19021269237420027;0.12845010615711255;0.9282463801424959;0.924523098138359;0.5759162303664922;0.3805031446540881;0.11391880695940348;0.0772669220945083;60032.0;19992.0;4278.0;1445.0;405.0;197.0;550.0;121.0
3;_woe_scaled;300;7;0.75;30;0.77944442047315;0.6883624621275799;0.14536795555051593;0.1089248067463106;0.884516969279093;0.8834290967593657;0.6712041884816754;0.48742138364779874;0.08151068158697863;0.06131329113924051;57087.0;19064.0;7223.0;2373.0;314.0;163.0;641.0;155.0
3;_woe_scaled;300;7;0.75;35;0.798436972094428;0.7223363003424104;0.12741935483870967;0.10309843707156567;0.8507929211675477;0.8496437600551597;0.7445026178010471;0.5911949685534591;0.069671729544341;0.056473415440072096;54816.0;18296.0;9494.0;3141.0;244.0;130.0;711.0;188.0
3;_woe_scaled;300;7;0.75;40;0.8055428100634932;0.738565881067912;0.11526670754138565;0.09738884968242766;0.8231211215812457;0.8236267524706964;0.787434554973822;0.6509433962264151;0.062184734970644175;0.05263157894736842;52969.0;17711.0;11341.0;3726.0;203.0;111.0;752.0;207.0
3;_woe_scaled;300;7;0.75;45;0.8115570359865213;0.7501758846970925;0.10880289029389287;0.09382296752281893;0.803462805485329;0.8037692484486325;0.8198952879581152;0.6949685534591195;0.05826759934514065;0.05030730707944457;51655.0;17265.0;12655.0;4172.0;172.0;97.0;783.0;221.0
3;_woe_scaled;300;7;0.75;50;0.8113737369954598;0.7620602772553068;0.10401829467494283;0.09366168752523213;0.789887382210986;0.7936106642151229;0.8335078534031414;0.7295597484276729;0.055470383275261326;0.05004314063848145;50756.0;17033.0;13554.0;4404.0;159.0;86.0;796.0;232.0
3;_woe_scaled;300;7;0.75;55;0.8163170295061308;0.7638809552519404;0.10177101521576452;0.09083940206975852;0.7792997778288516;0.7819351873132613;0.8544502617801047;0.7452830188679245;0.05410781778396658;0.04836734693877551;50045.0;16774.0;14265.0;4663.0;139.0;81.0;816.0;237.0
3;_woe_scaled;300;7;0.85;20;0.6778749610240319;0.6040988028985328;0.20572057205720573;0.1309823677581864;0.9557496360989811;0.9524247299471386;0.39162303664921466;0.24528301886792453;0.13950018649757553;0.08934707903780069;62003.0;20642.0;2307.0;795.0;581.0;240.0;374.0;78.0
3;_woe_scaled;300;7;0.85;25;0.7545473048169005;0.6615176018187564;0.1806640625;0.12518628912071533;0.9228683061365204;0.9190530912433923;0.581151832460733;0.39622641509433965;0.10695702447485064;0.0743362831858407;59676.0;19868.0;4634.0;1569.0;400.0;192.0;555.0;126.0
